date,geo,var1
2015-02-09,geo 23,664.94
2015-02-09,geo 24,524.06
2015-02-09,geo 25,501.53
2015-02-09,geo 26,490.26
2015-02-09,geo 27,535.33
2015-02-09,geo 28,608.59
2015-02-09,geo 29,540.97
2015-02-09,geo 3,5601.3
2015-02-09,geo 30,450.81
2015-02-09,geo 31,484.62
2015-02-09,geo 32,411.37
2015-02-09,geo 33,383.19
2015-02-09,geo 34,428.26
2015-02-09,geo 35,326.84
2015-02-09,geo 36,293.02
2015-02-09,geo 37,366.28
2015-02-09,geo 38,281.75
2015-02-09,geo 39,326.84
2015-02-09,geo 4,4558.8
2015-02-09,geo 40,264.85
2015-02-09,geo 41,343.75
2015-02-09,geo 42,264.85
2015-02-09,geo 43,287.39
2015-02-09,geo 44,146.51
2015-02-09,geo 45,202.86
2015-02-09,geo 46,236.67
2015-02-09,geo 47,197.22
2015-02-09,geo 48,281.75
2015-02-09,geo 49,180.33
2015-02-09,geo 5,3217.64
2015-02-09,geo 50,202.86
2015-02-09,geo 51,191.6
2015-02-09,geo 52,231.04
2015-02-09,geo 53,146.51
2015-02-09,geo 54,231.04
2015-02-09,geo 55,185.96
2015-02-09,geo 56,157.78
2015-02-09,geo 57,219.77
2015-02-09,geo 58,169.05
2015-02-09,geo 59,146.51
2015-02-09,geo 6,2383.65
2015-02-09,geo 60,112.71
2015-02-09,geo 61,129.6
2015-02-09,geo 62,123.97
2015-02-09,geo 63,118.33
2015-02-09,geo 64,118.33
2015-02-09,geo 65,191.6
2015-02-09,geo 66,78.89
2015-02-09,geo 67,112.71
2015-02-09,geo 68,101.43
2015-02-09,geo 69,101.43
2015-02-09,geo 7,2665.41
2015-02-09,geo 70,67.62
2015-02-09,geo 71,28.18
2015-02-09,geo 72,95.8
2015-02-09,geo 73,101.43
2015-02-09,geo 74,101.43
2015-02-09,geo 75,67.62
2015-02-09,geo 76,78.89
2015-02-09,geo 77,84.53
2015-02-09,geo 78,56.35
2015-02-09,geo 79,73.26
2015-02-09,geo 8,2344.21
2015-02-09,geo 80,78.89
2015-02-09,geo 81,45.08
2015-02-09,geo 82,78.89
2015-02-09,geo 83,90.16
2015-02-09,geo 84,61.98
2015-02-09,geo 85,73.26
2015-02-09,geo 86,33.8
2015-02-09,geo 87,61.98
2015-02-09,geo 88,39.44
2015-02-09,geo 89,50.71
2015-02-09,geo 9,1989.19
2015-02-09,geo 90,39.44
2015-02-09,geo 91,50.71
2015-02-09,geo 92,78.89
2015-02-09,geo 93,61.98
2015-02-09,geo 94,28.18
2015-02-09,geo 95,28.18
2015-02-09,geo 96,39.44
2015-02-09,geo 97,28.18
2015-02-09,geo 98,28.18
2015-02-09,geo 99,33.8
2015-02-10,geo 1,6932.37
2015-02-10,geo 10,1522.29
2015-02-10,geo 100,22.63
2015-02-10,geo 11,1539.27
2015-02-10,geo 12,1539.27
2015-02-10,geo 13,1477.02
2015-02-10,geo 14,1307.25
2015-02-10,geo 15,1211.05
2015-02-10,geo 16,1211.05
2015-02-10,geo 17,1114.84
2015-02-10,geo 18,1120.49
2015-02-10,geo 19,820.57
2015-02-10,geo 2,6236.31
2015-02-10,geo 20,916.77
2015-02-10,geo 21,724.37
2015-02-10,geo 22,599.86
2015-02-10,geo 23,520.64
2015-02-10,geo 24,588.55
2015-02-10,geo 25,537.61
2015-02-10,geo 26,565.9
2015-02-10,geo 27,520.64
2015-02-10,geo 28,458.38
2015-02-10,geo 29,486.68
2015-02-10,geo 3,5144.1
2015-02-10,geo 30,441.4
2015-02-10,geo 31,401.79
2015-02-10,geo 32,328.23
2015-02-10,geo 33,339.54
2015-02-10,geo 34,265.97
2015-02-10,geo 35,441.4
2015-02-10,geo 36,339.54
2015-02-10,geo 37,288.62
2015-02-10,geo 38,220.71
2015-02-10,geo 39,384.82
2015-02-10,geo 4,4210.36
2015-02-10,geo 40,316.91
2015-02-10,geo 41,260.32
2015-02-10,geo 42,186.75
2015-02-10,geo 43,277.3
2015-02-10,geo 44,254.66
2015-02-10,geo 45,141.48
2015-02-10,geo 46,220.71
2015-02-10,geo 47,158.45
2015-02-10,geo 48,265.97
2015-02-10,geo 49,175.43
2015-02-10,geo 5,3140.79
2015-02-10,geo 50,169.77
2015-02-10,geo 51,124.5
2015-02-10,geo 52,198.06
2015-02-10,geo 53,130.15
2015-02-10,geo 54,192.41
2015-02-10,geo 55,192.41
2015-02-10,geo 56,147.13
2015-02-10,geo 57,169.77
2015-02-10,geo 58,147.13
2015-02-10,geo 59,124.5
2015-02-10,geo 6,2314.57
2015-02-10,geo 60,175.43
2015-02-10,geo 61,147.13
2015-02-10,geo 62,90.54
2015-02-10,geo 63,96.21
2015-02-10,geo 64,56.59
2015-02-10,geo 65,90.54
2015-02-10,geo 66,135.82
2015-02-10,geo 67,124.5
2015-02-10,geo 68,96.21
2015-02-10,geo 69,113.19
2015-02-10,geo 7,2286.27
2015-02-10,geo 70,62.24
2015-02-10,geo 71,79.23
2015-02-10,geo 72,62.24
2015-02-10,geo 73,79.23
2015-02-10,geo 74,96.21
2015-02-10,geo 75,113.19
2015-02-10,geo 76,45.28
2015-02-10,geo 77,62.24
2015-02-10,geo 78,56.59
2015-02-10,geo 79,107.52
2015-02-10,geo 8,2133.48
2015-02-10,geo 80,56.59
2015-02-10,geo 81,73.57
2015-02-10,geo 82,39.61
2015-02-10,geo 83,73.57
2015-02-10,geo 84,39.61
2015-02-10,geo 85,50.93
2015-02-10,geo 86,56.59
2015-02-10,geo 87,45.28
2015-02-10,geo 88,73.57
2015-02-10,geo 89,28.3
2015-02-10,geo 9,1844.86
2015-02-10,geo 90,50.93
2015-02-10,geo 91,50.93
2015-02-10,geo 92,79.23
2015-02-10,geo 93,45.28
2015-02-10,geo 94,39.61
2015-02-10,geo 95,16.98
2015-02-10,geo 96,22.63
2015-02-10,geo 97,45.28
2015-02-10,geo 98,39.61
2015-02-10,geo 99,33.95
2015-02-11,geo 1,7211.8
2015-02-11,geo 10,1619.67
2015-02-11,geo 100,28.42
2015-02-11,geo 11,1449.18
2015-02-11,geo 12,1488.96
2015-02-11,geo 13,1687.87
2015-02-11,geo 14,1261.63
2015-02-11,geo 15,1210.49
2015-02-11,geo 16,1267.32
2015-02-11,geo 17,1096.84
2015-02-11,geo 18,1022.95
2015-02-11,geo 19,903.61
2015-02-11,geo 2,6251.36
2015-02-11,geo 20,778.58
2015-02-11,geo 21,784.26
2015-02-11,geo 22,727.44
2015-02-11,geo 23,693.33
2015-02-11,geo 24,556.94
2015-02-11,geo 25,636.5
2015-02-11,geo 26,346.67
2015-02-11,geo 27,505.79
2015-02-11,geo 28,528.52
2015-02-11,geo 29,414.87
2015-02-11,geo 3,5211.37
2015-02-11,geo 30,460.33
2015-02-11,geo 31,392.13
2015-02-11,geo 32,340.98
2015-02-11,geo 33,380.76
2015-02-11,geo 34,437.6
2015-02-11,geo 35,329.62
2015-02-11,geo 36,363.71
2015-02-11,geo 37,289.84
2015-02-11,geo 38,261.42
2015-02-11,geo 39,261.42
2015-02-11,geo 4,4688.52
2015-02-11,geo 40,397.82
2015-02-11,geo 41,238.68
2015-02-11,geo 42,301.2
2015-02-11,geo 43,318.26
2015-02-11,geo 44,329.62
2015-02-11,geo 45,227.32
2015-02-11,geo 46,250.06
2015-02-11,geo 47,238.68
2015-02-11,geo 48,210.28
2015-02-11,geo 49,272.79
2015-02-11,geo 5,3404.15
2015-02-11,geo 50,244.37
2015-02-11,geo 51,125.03
2015-02-11,geo 52,250.06
2015-02-11,geo 53,244.37
2015-02-11,geo 54,130.71
2015-02-11,geo 55,130.71
2015-02-11,geo 56,210.28
2015-02-11,geo 57,113.67
2015-02-11,geo 58,142.08
2015-02-11,geo 59,204.59
2015-02-11,geo 6,2574.42
2015-02-11,geo 60,193.23
2015-02-11,geo 61,73.88
2015-02-11,geo 62,119.34
2015-02-11,geo 63,181.86
2015-02-11,geo 64,125.03
2015-02-11,geo 65,107.98
2015-02-11,geo 66,221.64
2015-02-11,geo 67,147.76
2015-02-11,geo 68,51.14
2015-02-11,geo 69,96.61
2015-02-11,geo 7,2466.45
2015-02-11,geo 70,102.29
2015-02-11,geo 71,68.2
2015-02-11,geo 72,51.14
2015-02-11,geo 73,79.56
2015-02-11,geo 74,107.98
2015-02-11,geo 75,73.88
2015-02-11,geo 76,62.51
2015-02-11,geo 77,85.25
2015-02-11,geo 78,34.09
2015-02-11,geo 79,51.14
2015-02-11,geo 8,2273.22
2015-02-11,geo 80,56.83
2015-02-11,geo 81,51.14
2015-02-11,geo 82,62.51
2015-02-11,geo 83,62.51
2015-02-11,geo 84,11.36
2015-02-11,geo 85,51.14
2015-02-11,geo 86,107.98
2015-02-11,geo 87,39.78
2015-02-11,geo 88,11.36
2015-02-11,geo 89,11.36
2015-02-11,geo 9,2199.35
2015-02-11,geo 90,39.78
2015-02-11,geo 91,34.09
2015-02-11,geo 92,39.78
2015-02-11,geo 93,39.78
2015-02-11,geo 94,39.78
2015-02-11,geo 95,17.05
2015-02-11,geo 97,17.05
2015-02-11,geo 98,17.05
2015-02-11,geo 99,17.05
2015-02-12,geo 1,7453.4
2015-02-12,geo 10,1540.9
2015-02-12,geo 100,51.36
2015-02-12,geo 11,1683.58
2015-02-12,geo 12,1278.38
2015-02-12,geo 13,1609.38
2015-02-12,geo 14,1295.49
2015-02-12,geo 15,1164.24
2015-02-12,geo 16,1381.1
2015-02-12,geo 17,1090.04
2015-02-12,geo 18,890.3
2015-02-12,geo 19,970.2
2015-02-12,geo 2,6152.19
2015-02-12,geo 20,770.45
2015-02-12,geo 21,787.57
2015-02-12,geo 22,633.48
2015-02-12,geo 23,627.77
2015-02-12,geo 24,582.11
2015-02-12,geo 25,542.16
2015-02-12,geo 26,462.27
2015-02-12,geo 27,331.01
2015-02-12,geo 28,376.66
2015-02-12,geo 29,576.41
2015-02-12,geo 3,4890.94
2015-02-12,geo 30,445.14
2015-02-12,geo 31,416.62
2015-02-12,geo 32,336.71
2015-02-12,geo 33,353.83
2015-02-12,geo 34,142.68
2015-02-12,geo 35,285.35
2015-02-12,geo 36,273.94
2015-02-12,geo 37,251.11
2015-02-12,geo 38,245.4
2015-02-12,geo 39,205.45
2015-02-12,geo 4,4411.54
2015-02-12,geo 40,285.35
2015-02-12,geo 41,285.35
2015-02-12,geo 42,245.4
2015-02-12,geo 43,233.99
2015-02-12,geo 44,268.23
2015-02-12,geo 45,239.69
2015-02-12,geo 46,279.65
2015-02-12,geo 47,171.21
2015-02-12,geo 48,171.21
2015-02-12,geo 49,171.21
2015-02-12,geo 5,3235.9
2015-02-12,geo 50,216.87
2015-02-12,geo 51,182.63
2015-02-12,geo 52,165.51
2015-02-12,geo 53,222.58
2015-02-12,geo 54,188.33
2015-02-12,geo 55,125.56
2015-02-12,geo 56,159.79
2015-02-12,geo 57,102.72
2015-02-12,geo 58,194.04
2015-02-12,geo 59,91.31
2015-02-12,geo 6,2008.87
2015-02-12,geo 60,102.72
2015-02-12,geo 61,136.97
2015-02-12,geo 62,114.14
2015-02-12,geo 63,125.56
2015-02-12,geo 64,74.2
2015-02-12,geo 65,131.26
2015-02-12,geo 66,136.97
2015-02-12,geo 67,114.14
2015-02-12,geo 68,68.48
2015-02-12,geo 69,68.48
2015-02-12,geo 7,2157.26
2015-02-12,geo 70,114.14
2015-02-12,geo 71,108.43
2015-02-12,geo 72,102.72
2015-02-12,geo 73,108.43
2015-02-12,geo 74,62.77
2015-02-12,geo 75,91.31
2015-02-12,geo 76,68.48
2015-02-12,geo 77,57.07
2015-02-12,geo 78,68.48
2015-02-12,geo 79,91.31
2015-02-12,geo 8,2299.94
2015-02-12,geo 80,85.61
2015-02-12,geo 81,79.9
2015-02-12,geo 82,34.24
2015-02-12,geo 83,51.36
2015-02-12,geo 84,57.07
2015-02-12,geo 85,51.36
2015-02-12,geo 86,45.66
2015-02-12,geo 87,34.24
2015-02-12,geo 88,62.77
2015-02-12,geo 89,28.54
2015-02-12,geo 9,1706.4
2015-02-12,geo 90,34.24
2015-02-12,geo 91,34.24
2015-02-12,geo 92,28.54
2015-02-12,geo 93,34.24
2015-02-12,geo 94,34.24
2015-02-12,geo 95,22.82
2015-02-12,geo 96,57.07
2015-02-12,geo 97,28.54
2015-02-12,geo 98,22.82
2015-02-12,geo 99,11.41
2015-02-13,geo 1,6051.96
2015-02-13,geo 10,1478.6
2015-02-13,geo 100,22.92
2015-02-13,geo 11,1203.51
2015-02-13,geo 12,1232.16
2015-02-13,geo 13,1083.16
2015-02-13,geo 14,1088.9
2015-02-13,geo 15,1083.16
2015-02-13,geo 16,859.65
2015-02-13,geo 17,773.69
2015-02-13,geo 18,750.76
2015-02-13,geo 19,727.84
2015-02-13,geo 2,5501.78
2015-02-13,geo 20,704.92
2015-02-13,geo 21,722.1
2015-02-13,geo 22,469.95
2015-02-13,geo 23,607.49
2015-02-13,geo 24,406.9
2015-02-13,geo 25,573.1
2015-02-13,geo 26,475.67
2015-02-13,geo 27,441.29
2015-02-13,geo 28,320.94
2015-02-13,geo 29,395.44
2015-02-13,geo 3,4326.92
2015-02-13,geo 30,378.24
2015-02-13,geo 31,315.21
2015-02-13,geo 32,372.52
2015-02-13,geo 33,315.21
2015-02-13,geo 34,229.24
2015-02-13,geo 35,234.97
2015-02-13,geo 36,246.43
2015-02-13,geo 37,194.86
2015-02-13,geo 38,160.46
2015-02-13,geo 39,269.35
2015-02-13,geo 4,3255.22
2015-02-13,geo 40,326.67
2015-02-13,geo 41,149
2015-02-13,geo 42,252.17
2015-02-13,geo 43,183.4
2015-02-13,geo 44,154.74
2015-02-13,geo 45,171.92
2015-02-13,geo 46,149
2015-02-13,geo 47,189.12
2015-02-13,geo 48,126.08
2015-02-13,geo 49,154.74
2015-02-13,geo 5,2309.6
2015-02-13,geo 50,160.46
2015-02-13,geo 51,160.46
2015-02-13,geo 52,154.74
2015-02-13,geo 53,63.04
2015-02-13,geo 54,120.35
2015-02-13,geo 55,114.62
2015-02-13,geo 56,160.46
2015-02-13,geo 57,85.97
2015-02-13,geo 58,200.58
2015-02-13,geo 59,103.15
2015-02-13,geo 6,2200.71
2015-02-13,geo 60,68.77
2015-02-13,geo 61,85.97
2015-02-13,geo 62,63.04
2015-02-13,geo 63,131.81
2015-02-13,geo 64,154.74
2015-02-13,geo 65,91.69
2015-02-13,geo 66,68.77
2015-02-13,geo 67,80.23
2015-02-13,geo 68,68.77
2015-02-13,geo 69,97.43
2015-02-13,geo 7,2131.94
2015-02-13,geo 70,97.43
2015-02-13,geo 71,34.38
2015-02-13,geo 72,40.12
2015-02-13,geo 73,51.58
2015-02-13,geo 74,40.12
2015-02-13,geo 75,85.97
2015-02-13,geo 76,45.85
2015-02-13,geo 77,68.77
2015-02-13,geo 78,17.2
2015-02-13,geo 79,40.12
2015-02-13,geo 8,1896.97
2015-02-13,geo 80,51.58
2015-02-13,geo 81,11.46
2015-02-13,geo 82,22.92
2015-02-13,geo 83,51.58
2015-02-13,geo 84,57.31
2015-02-13,geo 85,17.2
2015-02-13,geo 86,45.85
2015-02-13,geo 87,45.85
2015-02-13,geo 88,22.92
2015-02-13,geo 89,5.74
2015-02-13,geo 9,1576.03
2015-02-13,geo 90,28.66
2015-02-13,geo 91,28.66
2015-02-13,geo 92,40.12
2015-02-13,geo 93,45.85
2015-02-13,geo 94,28.66
2015-02-13,geo 95,34.38
2015-02-13,geo 96,28.66
2015-02-13,geo 97,5.74
2015-02-13,geo 98,68.77
2015-02-13,geo 99,22.92
2015-02-14,geo 1,2952.31
2015-02-14,geo 10,725.12
2015-02-14,geo 100,11.51
2015-02-14,geo 11,661.82
2015-02-14,geo 12,621.54
2015-02-14,geo 13,581.26
2015-02-14,geo 14,506.44
2015-02-14,geo 15,494.93
2015-02-14,geo 16,512.2
2015-02-14,geo 17,529.46
2015-02-14,geo 18,402.85
2015-02-14,geo 19,448.88
2015-02-14,geo 2,2468.89
2015-02-14,geo 20,328.03
2015-02-14,geo 21,224.45
2015-02-14,geo 22,362.57
2015-02-14,geo 23,328.03
2015-02-14,geo 24,195.67
2015-02-14,geo 25,195.67
2015-02-14,geo 26,178.4
2015-02-14,geo 27,282
2015-02-14,geo 28,184.16
2015-02-14,geo 29,247.46
2015-02-14,geo 3,2112.08
2015-02-14,geo 30,120.85
2015-02-14,geo 31,143.88
2015-02-14,geo 32,241.7
2015-02-14,geo 33,258.97
2015-02-14,geo 34,149.63
2015-02-14,geo 35,143.88
2015-02-14,geo 36,218.69
2015-02-14,geo 37,184.16
2015-02-14,geo 38,80.57
2015-02-14,geo 39,138.12
2015-02-14,geo 4,1502.05
2015-02-14,geo 40,172.64
2015-02-14,geo 41,120.85
2015-02-14,geo 42,97.84
2015-02-14,geo 43,74.82
2015-02-14,geo 44,69.06
2015-02-14,geo 45,97.84
2015-02-14,geo 46,86.33
2015-02-14,geo 47,69.06
2015-02-14,geo 48,120.85
2015-02-14,geo 49,103.58
2015-02-14,geo 5,1473.28
2015-02-14,geo 50,109.34
2015-02-14,geo 51,132.36
2015-02-14,geo 52,80.57
2015-02-14,geo 53,103.58
2015-02-14,geo 54,149.63
2015-02-14,geo 55,103.58
2015-02-14,geo 56,103.58
2015-02-14,geo 57,46.04
2015-02-14,geo 58,34.52
2015-02-14,geo 59,80.57
2015-02-14,geo 6,1064.68
2015-02-14,geo 60,28.78
2015-02-14,geo 61,51.79
2015-02-14,geo 62,74.82
2015-02-14,geo 63,69.06
2015-02-14,geo 64,46.04
2015-02-14,geo 65,80.57
2015-02-14,geo 66,63.3
2015-02-14,geo 67,74.82
2015-02-14,geo 68,34.52
2015-02-14,geo 69,86.33
2015-02-14,geo 7,1076.18
2015-02-14,geo 70,103.58
2015-02-14,geo 71,11.51
2015-02-14,geo 72,80.57
2015-02-14,geo 73,28.78
2015-02-14,geo 74,63.3
2015-02-14,geo 75,40.28
2015-02-14,geo 76,51.79
2015-02-14,geo 77,11.51
2015-02-14,geo 78,34.52
2015-02-14,geo 79,34.52
2015-02-14,geo 8,1317.9
2015-02-14,geo 80,34.52
2015-02-14,geo 81,69.06
2015-02-14,geo 82,40.28
2015-02-14,geo 83,17.27
2015-02-14,geo 84,28.78
2015-02-14,geo 85,23.02
2015-02-14,geo 86,28.78
2015-02-14,geo 87,34.52
2015-02-14,geo 88,17.27
2015-02-14,geo 89,28.78
2015-02-14,geo 9,909.29
2015-02-14,geo 91,17.27
2015-02-14,geo 92,11.51
2015-02-14,geo 93,5.76
2015-02-14,geo 94,23.02
2015-02-14,geo 95,11.51
2015-02-14,geo 96,11.51
2015-02-14,geo 98,11.51
2015-02-14,geo 99,28.78
2015-02-15,geo 1,3051.3
2015-02-15,geo 10,595.23
2015-02-15,geo 100,5.78
2015-02-15,geo 11,745.49
2015-02-15,geo 12,624.13
2015-02-15,geo 13,612.57
2015-02-15,geo 14,670.37
2015-02-15,geo 15,601.02
2015-02-15,geo 16,803.28
2015-02-15,geo 17,502.77
2015-02-15,geo 18,375.63
2015-02-15,geo 19,444.98
2015-02-15,geo 2,2953.06
2015-02-15,geo 20,317.84
2015-02-15,geo 21,410.3
2015-02-15,geo 22,398.75
2015-02-15,geo 23,300.5
2015-02-15,geo 24,202.26
2015-02-15,geo 25,190.7
2015-02-15,geo 26,283.18
2015-02-15,geo 27,260.05
2015-02-15,geo 28,196.49
2015-02-15,geo 29,156.04
2015-02-15,geo 3,2155.56
2015-02-15,geo 30,144.48
2015-02-15,geo 31,225.38
2015-02-15,geo 32,179.15
2015-02-15,geo 33,161.81
2015-02-15,geo 34,196.49
2015-02-15,geo 35,132.91
2015-02-15,geo 36,75.13
2015-02-15,geo 37,132.91
2015-02-15,geo 38,75.13
2015-02-15,geo 39,150.25
2015-02-15,geo 4,1797.26
2015-02-15,geo 40,104.02
2015-02-15,geo 41,167.59
2015-02-15,geo 42,150.25
2015-02-15,geo 43,121.36
2015-02-15,geo 44,127.14
2015-02-15,geo 45,92.46
2015-02-15,geo 46,63.56
2015-02-15,geo 47,86.69
2015-02-15,geo 48,156.04
2015-02-15,geo 49,132.91
2015-02-15,geo 5,1271.37
2015-02-15,geo 50,98.24
2015-02-15,geo 51,75.13
2015-02-15,geo 52,132.91
2015-02-15,geo 53,86.69
2015-02-15,geo 54,138.7
2015-02-15,geo 55,80.9
2015-02-15,geo 56,69.35
2015-02-15,geo 57,28.9
2015-02-15,geo 58,57.79
2015-02-15,geo 59,63.56
2015-02-15,geo 6,1022.88
2015-02-15,geo 60,69.35
2015-02-15,geo 61,40.45
2015-02-15,geo 62,40.45
2015-02-15,geo 63,92.46
2015-02-15,geo 64,40.45
2015-02-15,geo 65,63.56
2015-02-15,geo 66,46.24
2015-02-15,geo 67,52.01
2015-02-15,geo 68,80.9
2015-02-15,geo 69,52.01
2015-02-15,geo 7,976.65
2015-02-15,geo 70,40.45
2015-02-15,geo 71,34.67
2015-02-15,geo 72,52.01
2015-02-15,geo 73,17.34
2015-02-15,geo 74,57.79
2015-02-15,geo 75,17.34
2015-02-15,geo 76,17.34
2015-02-15,geo 77,46.24
2015-02-15,geo 78,40.45
2015-02-15,geo 79,23.11
2015-02-15,geo 8,1046
2015-02-15,geo 80,23.11
2015-02-15,geo 81,5.78
2015-02-15,geo 82,5.78
2015-02-15,geo 83,11.56
2015-02-15,geo 84,46.24
2015-02-15,geo 85,40.45
2015-02-15,geo 86,28.9
2015-02-15,geo 87,28.9
2015-02-15,geo 88,5.78
2015-02-15,geo 9,843.73
2015-02-15,geo 91,11.56
2015-02-15,geo 92,23.11
2015-02-15,geo 93,11.56
2015-02-15,geo 94,5.78
2015-02-15,geo 95,11.56
2015-02-15,geo 96,28.9
2015-02-15,geo 98,5.78
2015-02-15,geo 99,5.78
